OBJECTID,poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst,foodT,cluster,Ndist
3731,B2094656D365A0FB429E,鸭脖王,,114.53086,38.02878,311,餐饮美食,0,0,餐饮,其它,0,18.42714499403672
3732,B2094656D365A0FB439C,老石烧烤富强店,,114.52351,38.00705,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,66.50436801657735
3733,B2094656D365A0FB469B,羊大爷涮肉(大经街),,114.49656,38.04041,311,火锅店,0,0,餐饮,中式餐饮,0,3.4488852419150353
3734,B2094656D365A0FB479A,天元熟肉外卖,,114.52603,38.04781,311,餐饮美食,0,0,餐饮,其它,0,23.715913879673728
3735,B2094656D365A0FB4992,李先生(西大街),,114.52043,38.04261,311,快餐厅,0,0,餐饮,小吃快餐,0,13.182757917554492
3736,B2094656D365A0F8479A,莜点茶楼,,114.53953,38.01545,311,茶艺馆,0,0,餐饮,甜点饮品,0,42.10884142057966
3737,B2094656D365A7FC459F,天府豆花,新华区朝阳路西首(近友谊北大街),114.46378,38.06908,311,河北菜,0,0,餐饮,中式餐饮,0,0.0
3738,B2094656D365A7FC469C,泸州川味饭店,,114.51846,38.00288,311,四川菜,0,0,餐饮,中式餐饮,0,41.17348742976501
3739,B2094656D365A7FC4999,河间刘三驴肉火烧,,114.52704,38.00559,311,中餐厅,0,0,餐饮,中式餐饮,0,6.133128291464034
3740,B2094656D365A7FD409B,贵州名优小吃部,,114.44432,38.03307,311,快餐厅,0,0,餐饮,小吃快餐,0,2.223898532489277
3741,B2094656D365A7FD4099,湘里人,,114.48797,38.04956,311,湖南菜,0,0,餐饮,中式餐饮,0,14.054223925865479
3742,B2094656D365A7FD4393,鑫鑫小吃,,114.47975,38.06855,311,快餐厅,0,0,餐饮,小吃快餐,0,5.628242927179426
3743,B2094656D365A7F4439A,江南茶艺,,114.46031,38.07963,311,茶艺馆,0,0,餐饮,甜点饮品,0,18.733773968327412
3744,B2094656D365A7F4449A,山西手工碱面馒头,,114.52189,38.02418,311,餐饮美食,0,0,餐饮,其它,0,7.007511940390591
3745,B2094656D365A7F4449B,四川饭店(四中路),,114.50512,38.03853,311,四川菜,0,0,餐饮,中式餐饮,0,5.661660753289252
3746,B2094656D365A7F44493,煜香轩狗肉,,114.5291,38.02475,311,中餐厅,0,0,餐饮,中式餐饮,0,5.25559307161883
3747,B2094656D365A7F44598,川外川菜馆,,114.45768,38.02099,311,四川菜,0,0,餐饮,中式餐饮,0,30.840136283752233
3748,B2094656D365A7F4459E,一品香饺子馆,,114.51431,38.05307,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,47.48740952543332
3749,B2094656D365A7F4469C,颐淼聚茶楼,,114.48599,38.04919,311,茶艺馆,0,0,餐饮,甜点饮品,0,33.64456281899938
3750,B2094656D365A7F44892,兰州大碗香牛肉面大盘鸡(建华南大街),,114.54637,38.01685,311,清真餐馆,0,0,餐饮,中式餐饮,0,25.58983215568243
3751,B2094656D365A7F44992,伊顺饭店塔南店,,114.52668,38.00601,311,清真餐馆,0,0,餐饮,中式餐饮,0,22.78006030585572
3752,B2094656D365A6FC4592,九九鸭,,114.45149,38.0279,311,餐饮美食,0,0,餐饮,其它,0,12.312835930804502
3753,B2094656D365A6FD4092,百姓菜馆,,114.51514,38.01284,311,中餐厅,0,0,餐饮,中式餐饮,0,20.27207015672287
3754,B2094656D365A6FD419A,河南羊肉烩面兰州牛肉拉面,,114.45226,38.06777,311,中餐厅,0,0,餐饮,中式餐饮,0,21.88544084312639
3755,B2094656D365A6FD429E,市场餐厅,,114.44936,38.06985,311,中餐厅,0,0,餐饮,中式餐饮,0,49.6544004085017
3756,B2094656D365A6FD449A,津韵食坊,,114.46009,38.01844,311,中餐厅,0,0,餐饮,中式餐饮,0,52.190148636058616
3757,B2094656D365A6FD4498,驴香居(朝阳路),,114.46036,38.06925,311,中餐厅,0,0,餐饮,中式餐饮,0,4.148122678854162
3758,B2094656D365A6FD459B,龙凤小吃,,114.51564,38.01235,311,快餐厅,0,0,餐饮,小吃快餐,0,3.6765068575589215
3759,B2094656D365A6FD4599,上海香酥烤馍元北店,,114.50075,38.02652,311,餐饮美食,0,0,餐饮,其它,0,0.0
3760,B2094656D365A7FA4092,成都风味小吃店,,114.45513,38.03203,311,快餐厅,1,1,餐饮,小吃快餐,0,41.5132085514494
3761,B2094656D365A7FA419F,刘记香脆驴肉火烧,,114.45878,38.03556,311,中餐厅,0,0,餐饮,中式餐饮,0,49.22794867976652
3762,B2094656D365A7FA4193,东北味,,114.52732,38.0056,311,东北菜,0,0,餐饮,中式餐饮,0,11.444242511373224
3763,B2094656D365A7FA449D,金城传统熟食店,,114.44432,38.0324,311,餐饮美食,0,0,餐饮,其它,0,1.111949267305623
3764,B2094656D365A7FA459E,味全在土豆粉(槐北路),,114.51816,38.03206,311,中餐厅,0,0,餐饮,中式餐饮,0,2.07481274262061
3765,B2094656D365A7FA4798,山西面馆(平安南大街),,114.50131,38.02448,311,中餐厅,0,0,餐饮,中式餐饮,0,4.149930928837418
3766,B2094656D365A7FA489A,老好吃驴肉馆,,114.54216,38.02921,311,中餐厅,0,0,餐饮,中式餐饮,0,67.834486414005
3767,B2094656D365A6FD4998,众来顺饭店,,114.46919,38.02982,311,清真餐馆,0,0,餐饮,中式餐饮,0,46.87012186972726
3768,B2094656D365A6FE439A,东北家常菜(新石中路),,114.46333,38.01333,311,东北菜,0,0,餐饮,中式餐饮,0,14.017098968217875
3769,B2094656D365A6FE449D,北京脆皮烤鸭,,114.47586,38.01357,311,餐饮美食,0,0,餐饮,其它,0,7.884592353787789
3770,B2094656D365A6FE4793,酷翅传说爱国店,,114.45738,38.03768,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,3.767734698806388
3771,B2094656D365A6FE499A,吉祥馄饨(和平西路),,114.481,38.05671,311,快餐厅,0,0,餐饮,小吃快餐,0,14.184225044389098
3772,B2094656D365A6FF409B,上海风味烤馍(东马路),,114.49764,38.03791,311,餐饮美食,0,0,餐饮,其它,0,1.7515496580877663
3773,B2094656D365A6FF409F,北京烤鸭(青园街),,114.51811,38.02608,311,餐饮美食,0,0,餐饮,其它,0,22.08974451387479
3774,B2094656D365A6FF419B,新派川菜坊华安店,,114.47582,38.04078,311,四川菜,0,0,餐饮,中式餐饮,0,15.591902784048632
3775,B2094656D365A6FF419D,老妈家庭厨房,,114.50373,38.06307,311,中餐厅,0,0,餐饮,中式餐饮,0,34.514009426799845
3776,B2094656D365A6FF429B,庄园·农夫烤鸡东王店,,114.54074,38.01356,311,餐饮美食,0,0,餐饮,其它,0,34.18466323266727
3777,B2094656D365A6FF449C,农家铺,,114.47062,38.06517,311,中餐厅,0,0,餐饮,中式餐饮,0,138.73995255568553
3778,B2094656D365A6FF449D,瑞祥聚茶楼,,114.45678,38.07295,311,茶艺馆,0,0,餐饮,甜点饮品,0,63.11383820455066
3779,B2094656D365A6FF4493,爆烤鸭炸鸡,,114.46656,38.01373,311,餐饮美食,0,0,餐饮,其它,0,37.68715792589921
3780,B2094656D365A7F5449C,朝阳美味蛋糕房,,114.52064,38.00768,311,糕饼店,0,0,餐饮,甜点饮品,0,5.373133405153279
3781,B2094656D365A7F5469D,吮馨快餐店,,114.48521,38.06682,311,中餐厅,0,0,餐饮,中式餐饮,0,124.39042905854497
3782,B2094656D365A6FC409F,谭鱼头火锅,新华路358号,114.45112,38.04822,311,火锅店,0,0,餐饮,中式餐饮,0,11.153917866523004
3783,B2094656D365A6FC4298,杨记担担面,,114.52943,38.02477,311,四川菜,0,0,餐饮,中式餐饮,0,7.095130066851269
3784,B2094656D365A6FC439E,福瑞祥烧烤,,114.53731,38.02677,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,50.04538272126376
3785,B2094656D365A6FA4193,鱼酷烤全鱼专门店(友谊北大街),,114.45288,38.05138,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,20.186727745340487
3786,B2094656D365A6FA469C,话梅,,114.47922,38.05055,311,冷饮店,0,0,餐饮,甜点饮品,0,0.0
3787,B2094656D365A6F84699,河间驴肉火烧(光华西路),,114.50411,38.05956,311,中餐厅,0,0,餐饮,中式餐饮,0,94.56898988023069
3788,B2094656D365A6F9429B,德州扒鸡(青园街),,114.51666,38.05082,311,餐饮美食,0,0,餐饮,其它,0,12.458774608363651
3789,B2094656D365A6F9459F,兰州牛肉拉面(长征街),,114.50512,38.05493,311,清真餐馆,0,0,餐饮,中式餐饮,0,7.978197192546037
3790,B2094656D365A6FF4698,溢香园蛋糕,,114.45762,38.0337,311,糕饼店,1,0,餐饮,甜点饮品,0,33.369973433164034
3791,B2094656D365A6FF4693,汇聚羊羯子馆,,114.48277,38.02688,311,火锅店,0,0,餐饮,中式餐饮,0,35.47463962132143
3792,B2094656D365A6FF479A,天雷快餐店,,114.54468,38.00638,311,快餐厅,0,0,餐饮,小吃快餐,0,91.14692836532814
3793,B2094656D365A6FF4792,大丰茶楼,,114.4563,38.05033,311,茶艺馆,0,0,餐饮,甜点饮品,0,56.716172322325335
3794,B2094656D365A6F8429C,符篱集香鸡老店,,114.50771,38.05266,311,餐饮美食,0,0,餐饮,其它,0,25.589817499838823
3795,B2094656D365A6F8429D,山西名吃(长征街),,114.50514,38.05486,311,西北菜,0,0,餐饮,中式餐饮,0,6.728904017755003
3796,B2094656D365A6F84392,三人行茗茶,红旗大街,114.45909,38.02034,311,茶艺馆,0,0,餐饮,甜点饮品,0,10.045808750890878
3797,B2094656D365A6F8449A,安徽名吃牛肉板面(市庄路),,114.48327,38.06323,311,中餐厅,0,0,餐饮,中式餐饮,0,7.879247623163312
3798,B2094656D365A6F8449E,鼓楼羊汤东平路分店,,114.49681,38.0175,311,中餐厅,0,0,餐饮,中式餐饮,0,23.019482775544116
3799,B2094656D365A6F8449C,老北京脆皮烤鸭店,,114.51352,38.05072,311,餐饮美食,0,0,餐饮,其它,0,38.52735132004949
3800,B2094656D365A6F8459D,耀华小宅院酒家,合作路132号耀华宾馆,114.45894,38.0536,311,中餐厅,0,0,餐饮,中式餐饮,0,30.340147912714247
3801,B2094656D365A6FB419F,新派川菜,,114.54308,38.0151,311,四川菜,0,0,餐饮,中式餐饮,0,43.36602139096779
3802,B2094656D365A6FB4492,举箸论锅美食苑,,114.50977,38.04176,311,中餐厅,0,0,餐饮,中式餐饮,0,11.43864950974544
3803,B2094656D365A6FB459E,宝光熏菜馆(西焦北街),,114.4556,38.05193,311,中餐厅,0,0,餐饮,中式餐饮,0,81.43905060422343
3804,B2094656D365A6FB489D,驴肉宴,,114.50254,38.02137,311,中餐厅,0,0,餐饮,中式餐饮,0,43.36602139167511
3805,B2094656D365A5F8429F,花之蜂珍珠奶茶专卖店(育才街),,114.52857,38.01791,311,冷饮店,0,0,餐饮,甜点饮品,0,13.372116150499396
3806,B2094656D365A5F8449D,鱼道梭边鱼馆建设店,,114.51168,38.0313,311,中餐厅,0,0,餐饮,中式餐饮,0,41.282636430473865
3807,B2094656D365A6F44192,萨伦天使之恋冰淇淋,电大街86-5,114.4577,38.06838,311,快餐厅,1,1,餐饮,小吃快餐,0,12.699291634773127
3808,B2094656D365A6F4439B,酷鱼炒蝌蚪,,114.48704,38.04833,311,中餐厅,0,0,餐饮,中式餐饮,0,14.45534046365593
3809,B2094656D365A6F44399,香驴坊,,114.5269,38.00559,311,中餐厅,0,0,餐饮,中式餐饮,0,5.373279310875844
3810,B2094656D365A6F4439E,明月茶园,,114.53961,38.03294,311,茶艺馆,0,0,餐饮,甜点饮品,0,5.8291615151402105
3811,B2094656D365A6F4449C,兄弟烤翅,,114.51985,38.02462,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,18.4281875112973
3812,B2094656D365A6F44493,健民米线饺子馆,,114.49691,38.03738,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,43.366021392382436
3813,B2094656D365A6F4459C,桂花村蛋糕房,,114.45776,38.0662,311,糕饼店,2,0,餐饮,甜点饮品,0,2.390002802924135
3814,B2094656D365A6F4459D,成都小吃No.001,,114.47338,38.01403,311,快餐厅,0,0,餐饮,小吃快餐,0,48.76003509522605
3815,B2094656D365A6F4489D,渝香阁,,114.52658,38.00561,311,四川菜,0,0,餐饮,中式餐饮,0,14.193879910614712
3816,B2094656D365A5FC4493,小肥羊火锅(红旗大街店),红旗大街92号,114.45923,38.02609,311,火锅店,0,0,餐饮,中式餐饮,0,61.10399418870724
3817,B2094656D365A5F8469C,兄弟酒馆,,114.51931,38.03973,311,中餐厅,0,0,餐饮,中式餐饮,0,22.21270093096431
3818,B2094656D365A5F84999,冰雪地带,槐北路01号,114.51689,38.03166,311,冷饮店,0,0,餐饮,甜点饮品,0,6.230966762684342
3819,B2094656D365A5F8499E,宫廷糕点坊,槐北路227,114.53441,38.03238,311,糕饼店,0,0,餐饮,甜点饮品,0,9.050842639526365
3820,B2094656D365A5F94093,顶好蛋糕城,,114.48045,38.05414,311,糕饼店,0,0,餐饮,甜点饮品,0,9.631387810837834
3821,B2094656D365A5F94298,老川味饭店(永泰中街),,114.47164,38.05479,311,四川菜,0,0,餐饮,中式餐饮,0,36.84125162426745
3822,B2094656D365A5F94593,柴沟堡熏肉(西里街),,114.45761,38.0334,311,餐饮美食,0,0,餐饮,其它,0,32.246528727106764
3823,B2094656D365A5F9469B,天津真味香饺子,,114.4976,38.04322,311,中餐厅,0,0,餐饮,中式餐饮,0,15.147222300524211
3824,B2094656D365A5F94799,阿宣快餐,,114.48781,38.04957,311,快餐厅,0,0,餐饮,小吃快餐,0,14.054223925865479
3825,B2094656D365A5F9499A,平泉八沟羊汤,,114.45674,38.01897,311,清真餐馆,0,0,餐饮,中式餐饮,0,29.784043284692665
3826,B2094656D365A5FA419B,郭记柴沟堡熏肉,,114.514,38.02812,311,餐饮美食,0,0,餐饮,其它,0,28.98985521692983
3827,B2094656D365A5FA449D,河北中国大酒店国府美食城,,114.46986,38.04122,311,中餐厅,0,0,餐饮,中式餐饮,0,148.9228036485189
3828,B2094656D365A5FA459E,西北正宗兰州牛肉拉面(革新东街),,114.47053,38.05008,311,清真餐馆,0,0,餐饮,中式餐饮,0,18.388214804784017
3829,B2094656D365A5FA4693,新疆大盘鸡(河北医科大学宿舍东北),,114.45684,38.00898,311,清真餐馆,0,0,餐饮,中式餐饮,0,22.8965949699364
3830,B2094656D365A5FA499B,邯郸名吃,,114.46929,38.01603,311,中餐厅,0,0,餐饮,中式餐饮,0,11.442629726260746
3831,B2094656D365A5FB4098,东北小酒馆,商饮街4,114.45485,38.0415,311,东北菜,0,0,餐饮,中式餐饮,0,25.63473667959367
3832,B2094656D365A5FB4198,王中王龙眼包(青园街),,114.51701,38.0285,311,餐饮美食,0,0,餐饮,其它,0,7.882986113055618
3833,B2094656D365A5FB439D,樊记腊汁肉夹馍,,114.48306,38.06325,311,中餐厅,0,0,餐饮,中式餐饮,0,10.738466374327237
3834,B2094656D365A5FB459A,无极饸饹手擀面,,114.5068,38.01308,311,中餐厅,0,0,餐饮,中式餐饮,0,18.402836857141985
3835,B2094656D365A5FB459F,老四川香辣鸭脖第一分店,,114.49969,38.03809,311,餐饮美食,0,0,餐饮,其它,0,40.97697156899473
3836,B2094656D365A4FC439F,翅天下,,114.46488,38.06868,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,3.673938075651221
3837,B2094656D365A4FC4392,新疆大盘鸡,,114.54241,38.02292,311,清真餐馆,0,0,餐饮,中式餐饮,0,14.684805308010917
3838,B2094656D365A4FC4798,大红门饭庄,,114.47092,38.01615,311,中餐厅,0,0,餐饮,中式餐饮,0,7.095944210987006
3839,B2094656D365A4FC4892,城诚纯碱馒头房,,114.50772,38.05136,311,餐饮美食,0,0,餐饮,其它,0,8.938584654019875
3840,B2094656D365A4FC499F,泰国香米蛋糕(槐中路),,114.54048,38.02918,311,糕饼店,0,0,餐饮,甜点饮品,0,11.601572006987906
3841,B2094656D365A5F4419E,湘都一席地农家菜,,114.48026,38.03405,311,中餐厅,0,0,餐饮,中式餐饮,0,5.628307224374491
3842,B2094656D365A5F4469E,鸿运饭店(建国路),,114.45318,38.02763,311,中餐厅,0,0,餐饮,中式餐饮,0,8.829276757083294
3843,B2094656D365A5F44799,星期八蛋糕世界,育才街与槐安路交口东行30米路北,114.52827,38.02521,311,糕饼店,0,0,餐饮,甜点饮品,0,30.428319267099113
3844,B2094656D365A4FD459A,叶城饭店,,114.45057,38.0524,311,中餐厅,0,0,餐饮,中式餐饮,0,152.6688101952212
3845,B2094656D365A4FD459D,鑫鑫川菜馆(北荣街),,114.48323,38.04883,311,四川菜,0,0,餐饮,中式餐饮,0,85.66038326865021
3846,B2094656D365A4FD469E,晋一碗面皮店石家庄总店,,114.51882,38.05177,311,中餐厅,0,0,餐饮,中式餐饮,0,4.403282770778419
3847,B2094656D365A4FD499A,赵氏乐福鲜肉香葱饼西里总店,,114.45635,38.03903,311,餐饮美食,0,0,餐饮,其它,0,4.378807179201088
3848,B2094656D365A4FE4099,罐罐面,,114.43941,38.04122,311,中餐厅,0,0,餐饮,中式餐饮,0,3.675190931511912
3849,B2094656D365A4FE4592,亨通东北饺子园,,114.54009,38.01547,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,7.008344865380278
3850,B2094656D365A4FE4999,冰雨烤坊,,114.44345,38.04032,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,29.02980927979142
3851,B2094656D365A4FF4198,艺海茶缘,,114.44815,38.05645,311,茶艺馆,0,0,餐饮,甜点饮品,0,37.64878224684593
3852,B2094656D365A4FF449D,大众厨房面食销售点,,114.44438,38.02179,311,餐饮美食,0,0,餐饮,其它,0,7.961738231734347
3853,B2094656D365A4FF479C,苑家驴肉火烧,,114.51368,38.05307,311,中餐厅,0,0,餐饮,中式餐饮,0,19.549759638441955
3854,B2094656D365A4FF479D,纯碱面馒头房,,114.45854,38.06924,311,餐饮美食,0,0,餐饮,其它,0,16.78062007866396
3855,B2094656D365A4FF499B,温州红门面馆(北大街),,114.48704,38.0482,311,中餐厅,0,0,餐饮,中式餐饮,0,14.45534046365593
3856,B2094656D365A4FF499D,农场·农夫烤鸡虹光街店,,114.4428,38.05325,311,餐饮美食,0,0,餐饮,其它,0,8.895594131371753
3857,B2094656D365A4F84399,今尚居,,114.52347,38.0082,311,火锅店,0,0,餐饮,中式餐饮,0,14.561156837737592
3858,B2094656D365A4F8459F,无水香酥蛋糕(南长街),,114.48394,38.0288,311,糕饼店,0,0,餐饮,甜点饮品,0,34.14318982733715
3859,B2094656D365A4F8459C,石头记米线坊,,114.46266,38.0615,311,中餐厅,0,0,餐饮,中式餐饮,0,4.377463287559565
3860,B2094656D365A4F84699,白洋淀炖鱼馆,,114.45709,38.00892,311,中餐厅,0,0,餐饮,中式餐饮,0,22.8965949699364
3861,B2094656D365A4F8489A,兰州牛肉拉面(宁安路),,114.48289,38.05374,311,清真餐馆,0,0,餐饮,中式餐饮,0,5.36990069567337
3862,B2094656D365A4F84898,香辣虾酒店石家庄旗舰店,,114.43852,38.04113,311,综合酒楼,0,0,餐饮,中式餐饮,0,33.41451364037553
3863,B2094656D365A4F8489E,民间传统瓦罐煨汤馆,,114.51511,38.05083,311,中餐厅,0,0,餐饮,中式餐饮,0,5.253721830324732
3864,B2094656D365A5F5419E,山西面馆(钟旺路),,114.45201,38.06777,311,中餐厅,0,0,餐饮,中式餐饮,0,21.88544084312639
3865,B2094656D365A5F54298,久彤火锅,,114.52882,38.02632,311,火锅店,0,0,餐饮,中式餐饮,0,40.761793562689476
3866,B2094656D365A5F54293,老北京绿豆饼,,114.5282,38.0269,311,糕饼店,0,0,餐饮,甜点饮品,0,2.074916713662757
3867,B2094656D365A5F54399,湘楚农家园,,114.443,38.06245,311,中餐厅,0,0,餐饮,中式餐饮,0,64.10855417954409
3868,B2094656D365A5F5439E,老四川小吃店,,114.4576,38.03201,311,四川菜,0,0,餐饮,中式餐饮,0,4.447797065685877
3869,B2094656D365A5F5479A,家外小吃,,114.47363,38.03927,311,快餐厅,0,0,餐饮,小吃快餐,0,14.45534046365593
3870,B2094656D365A5F5489D,第一家土豆凉粉,,114.5088,38.04381,311,中餐厅,0,0,餐饮,中式餐饮,0,10.92347703506568
3871,B2094656D365A4FC4092,泰国香米蛋糕东马路店,,114.44024,38.05827,311,糕饼店,0,0,餐饮,甜点饮品,0,9.69482367936316
3872,B2094656D365A4FA479B,华尔奇烧烤大经街店,,114.49655,38.04044,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,3.4488852419150353
3873,B2094656D365A4FA489B,刘记全羊馆,,114.52345,38.00562,311,中餐厅,0,0,餐饮,中式餐饮,0,18.432945281818284
3874,B2094656D365A4FA489E,花语奶茶冰果屋,,114.52906,38.017,311,冷饮店,0,0,餐饮,甜点饮品,0,8.895594131371753
3875,B2094656D365A4F9409D,绿苑美食苑,,114.52902,38.01836,311,中餐厅,0,0,餐饮,中式餐饮,0,14.481859603116085
3876,B2094656D365A4F9419F,新疆大盘鸡王西北牛肉拉面,,114.47158,38.05292,311,清真餐馆,0,0,餐饮,中式餐饮,0,45.589919924871715
3877,B2094656D365A4F9439F,清饮甜品饮料吧,,114.45909,38.01279,311,冷饮店,0,0,餐饮,甜点饮品,0,9.017434572459692
3878,B2094656D365A4F9459E,牛肉饺子刀削面(玉村南路),,114.44821,38.00782,311,中餐厅,0,0,餐饮,中式餐饮,0,76.37622780316275
3879,B2094656D365A4F9469E,川味饭店(站前街),,114.48704,38.04158,311,四川菜,0,0,餐饮,中式餐饮,0,11.303076009958701
3880,B2094656D365A4F54093,食为天泸州饭店,,114.46916,38.04954,311,中餐厅,0,0,餐饮,中式餐饮,0,93.18444274136039
3881,B2094656D365ABFC409E,新疆大盘鸡&兰州正宗牛肉拉面,,114.47557,38.01357,311,清真餐馆,0,0,餐饮,中式餐饮,0,7.962613846854317
3882,B2094656D365ABFF439A,花园茶苑,东岗路44-7号,114.53821,38.01538,311,茶艺馆,0,0,餐饮,甜点饮品,0,115.89944178055525
3883,B2094656D365AAF5419C,汇源烟酒茶叶专卖店,桥东区自强路97号,114.47658,38.04056,311,茶艺馆,0,0,餐饮,甜点饮品,0,37.722560823500686
3884,B2094656D365AAF54793,华凯烟酒茶,桥西区红旗大街红滨路5号,114.46157,38.01129,311,茶艺馆,0,0,餐饮,甜点饮品,0,0.8760930656717651
3885,B2094656D365ABFF469A,百味斋清真饭店,泰华街275号,114.46413,38.0654,311,清真餐馆,0,0,餐饮,中式餐饮,0,136.16006912834277
3886,B2094656D365ABFF499C,潮州大排档(槐中路),,114.49366,38.02856,311,中餐厅,0,0,餐饮,中式餐饮,0,94.6218807301001
3887,B2094656D365ABF9419F,惠民大排档,桥西区红旗大街299号(红旗大街与新石南路交叉口北行50米路西),114.4603,38.01734,311,韩国料理,0,0,餐饮,国际餐饮,0,48.09760047774756
3888,B2094656D365ABF9419D,和诚日本料理,槐北路198号(河北宾馆北面),114.52819,38.03043,311,韩国料理,0,0,餐饮,国际餐饮,0,9.823272311287125
3889,B2094656D365AAF5499C,金谷香美食,槐北路,114.53183,38.03227,311,中餐厅,0,0,餐饮,中式餐饮,0,9.698220459774033
3890,B2094656D06CA3FC419E,知青部落村建国路店,建国路5号,114.45827,38.02788,311,餐饮美食,2,0,餐饮,其它,0,1.4154938729460855
3891,B2094656D06CA3FC469F,海滨面食村,桥西区维明南大街146号,114.47021,38.03032,311,特色／地方风味餐厅,5,0,餐饮,中式餐饮,0,0.0
3892,B2094656D06CA3FD4293,好利来蛋糕(石家庄先天下店),中山路北国先天下超市B1层出口处,114.5275,38.04164,311,糕饼店,1,1,餐饮,甜点饮品,0,18.954410358813796
3893,B2094656D06CA3FD479F,地瓜坊(槐中路店),建设南大街123号27-1-102,114.51268,38.02615,311,餐饮美食,0,0,餐饮,其它,0,72.68074223918663
3894,B2094656D06CA3FE4499,王记香驴坊 工农路店,桥西区工农路338号,114.45824,38.03158,311,河北菜,0,0,餐饮,中式餐饮,0,61.17307134720288
3895,B2094656D06CA3FE479B,福兴祥粗粮大全建设南大街店,建设南大街83号附6号,114.51226,38.03217,311,餐饮美食,0,0,餐饮,其它,0,50.19321078795879
3896,B2094656D06CA3FE479C,老市局烧麦馆,中华北大街3号金圆大厦后侧,114.47759,38.04541,311,中餐厅,0,0,餐饮,中式餐饮,0,0.0
3897,B2094656D06CA3FF4099,大清华饺子城,体育南大街297号,114.53386,38.02076,311,中餐厅,0,0,餐饮,中式餐饮,0,22.30788701476936
3898,B2094656D06CA3F9449B,朱小米,中山东路188号,114.51144,38.04278,311,快餐厅,0,0,餐饮,小吃快餐,0,7.093428558341677
3899,B2094656D06CA3F9459A,同成罐罐王新华店,虹光街10号,114.44306,38.05236,311,中餐厅,0,0,餐饮,中式餐饮,0,10.159608462241607
3900,B2094656D368A5FB499D,环城酒家,开泰路,114.43066,38.06153,311,中餐厅,0,0,餐饮,中式餐饮,0,119.41235631333421
3901,B2094656D368A5F4429F,鑫龙风味快餐,,114.43614,38.04449,311,中餐厅,0,0,餐饮,中式餐饮,0,196.20397353769042
3902,B2094656D368A5F44693,黑十花音乐茶楼,,114.45513,38.00427,311,茶艺馆,0,0,餐饮,甜点饮品,0,19.307937080819784
3903,B2094656D368A5F54499,鑫馨快餐店,,114.50463,38.06366,311,中餐厅,0,0,餐饮,中式餐饮,0,4.909864862208715
3904,B2094656D368A5F5449E,山西碱面罐罐馒头,,114.50458,38.06368,311,餐饮美食,0,0,餐饮,其它,0,4.909864862208715
3905,B2094656D368A4FC419C,小东北风,,114.50479,38.06453,311,东北菜,0,0,餐饮,中式餐饮,0,41.30756730304738
3906,B2094656D365A1FB4899,369风味小吃,,114.4468,38.02761,311,快餐厅,0,0,餐饮,小吃快餐,0,14.058412513140214
3907,B2094656D365A1FB4898,小湘府,,114.48661,38.04948,311,湖南菜,0,0,餐饮,中式餐饮,0,19.391941504972458
3908,B2094656D368A4FD499D,川湘园,,114.49975,38.05679,311,中餐厅,0,0,餐饮,中式餐饮,0,2.3900440456384677
3909,B2094656D368A4FE409A,东北饺子馆(胜利北街),,114.49985,38.057,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,4.780086163099831
3910,B2094656D368A4FE409B,天香阁酒家,,114.49987,38.05704,311,中餐厅,0,0,餐饮,中式餐饮,0,3.3358477997949
3911,B2094656D368A4FE409D,金稻来蛋糕店,,114.5,38.05731,311,糕饼店,0,0,餐饮,甜点饮品,0,29.012686595429862
3912,B2094656D365A1FB4799,兰州大碗香牛肉面大盘鸡自强路店,自强路117,114.47373,38.04027,311,清真餐馆,0,0,餐饮,中式餐饮,0,89.96458202937124
3913,B2094656D365A1FB469F,正宗河间驴肉火烧(新石中路),,114.47573,38.01357,311,中餐厅,0,0,餐饮,中式餐饮,0,11.38885562151824
3914,B2094656D368A4FD4298,老川味,,114.5036,38.06393,311,四川菜,0,0,餐饮,中式餐饮,0,8.49136107788769
3915,B2094656D368A4FE4793,山东小吃,,114.49775,38.05601,311,快餐厅,0,0,餐饮,小吃快餐,0,3.448837866623807
3916,B2094656D368A4FE489A,一品轩炸鸡店,,114.49776,38.05604,311,餐饮美食,0,0,餐饮,其它,0,3.448837866623807
3917,B2094656D368A4FE489B,正宗牛肉板面(工人街),,114.49776,38.05608,311,中餐厅,0,0,餐饮,中式餐饮,0,4.447797065685877
3918,B2094656D368A4FE489E,社区便民风味小吃,,114.49777,38.05623,311,快餐厅,0,0,餐饮,小吃快餐,0,4.780092911186807
3919,B2094656D368A4FB4498,亲缘酒家,,114.49213,38.05486,311,中餐厅,0,0,餐饮,中式餐饮,0,30.57790389179618
