OBJECTID,poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst
210,B2094757D56FAAF4409D,云鼎山庄,槐安西路与山前大道交汇处北行300米,114.343845999999999,38.025163999999997,311,住宅区,40,13,小区
211,B2094656D365A4FB459C,吉溪庄园,,114.329369999999997,38.017060000000001,311,住宅区,55,17,小区
212,B2094656D364A5F4499D,龙海新区(鹿泉市妇幼保健院东北),,114.329650000000001,38.079839999999997,311,住宅区,126,68,小区
213,B2094656D368A5FB469A,吉恒小区,吉恒街8号,114.406000000000006,38.039340000000003,311,住宅区,84,36,小区
214,B2094656D365A7FF4799,上庄新新家园,,114.390320000000003,38.032530000000001,311,住宅区,329,78,小区
215,B2094656D365A3F44299,富丽花园富兴苑,中山西路,114.378020000000006,38.036859999999997,311,住宅区,140,75,小区
216,B2094656D368A5FB4593,西兴小区,桥西区西王西兴小区,114.405550000000005,38.044060000000002,311,住宅区,84,22,小区
217,B2094656D06CA1FE449F,申后新村,,114.354389999999995,38.067410000000002,311,住宅区,37,9,小区
218,B2094750D66EAAFB489B,水岸星城,槐安路与西三环交叉口往东路北,114.411506000000003,38.026462000000002,311,住宅区,23,4,小区
219,B2094757D56FA1F44492,西山渡,山前大道与龙泉寺交口南行2公里路西,114.322185599999997,38.035145559999997,311,住宅区,10,8,小区
220,B2094750DA6BA6FF4692,朗润园小区,获铜路8号,114.356903000000003,38.048884999999999,311,住宅区,44,20,小区
221,B2094750D564A5FD409B,苏园,桥西石铜路432号，距南二环1200米处,114.426727000000000,37.993997999999998,311,住宅区,5,4,小区
222,B2094750D56AA3FF409F,西山御园,鹿泉翠屏山迎宾馆北侧(鹿泉经济技术开发区),114.348968999999997,38.049154000000001,311,住宅区,4,3,小区
223,B2094454D26CABFB4092,帕克公馆,中山路与苑西街交口1号地铁口,114.411364000000006,38.039304000000001,311,住宅区,0,0,小区
224,B2094454D26CAAFF449E,恒信国际产业园,位于石家庄市石铜路与南二环交叉口南行4.5公里处,114.421577429999999,37.987538080000000,311,住宅区,0,0,小区
225,B2094750D569AAFE429D,宏扬香木林,鹿泉中山西路上庄镇,114.376287000000005,38.037525000000002,311,住宅区,2,1,小区
226,B209475DD768A3FB4299,众诚五福苑,槐安路与苑东街交口西北角,114.419388810000001,38.024616109999997,311,住宅区,0,0,小区
227,B209475DD768A5F84992,壹号院,中山西路沿线御园路南侧,114.370422000000005,38.043089000000002,311,住宅区,0,1,小区
228,B2094752D56CAAF9429E,西城国际,和平路西路与海山大街交口处东北角,114.331198000000001,38.078501000000003,311,住宅区,0,0,小区
229,B2094750D569AAF4479B,西城公馆,中山西路与获铜路交口北行100米路西,114.380757000000003,38.034865000000003,311,住宅区,1,1,小区
230,B2094753DA6FA2FB4199,金瓦台,中山西路800号,114.407898000000003,38.040089999999999,311,住宅区,0,0,小区
231,B2094753DA6FA2FB449A,永兴花园,石铜路666号,114.427070999999998,37.991579999999999,311,住宅区,4,4,小区
232,B2094753DA69A0FA459E,油漆厂宿舍,车管所西行100米,114.409368000000001,38.041804999999997,311,住宅区,0,0,小区
233,B2094750D569AAFC449C,龙洲新城,石铜路与车铜冶交叉口100米,114.429018999999997,37.994045999999997,311,住宅区,3,1,小区
234,B2094750D569AAFE439A,瑞泰澜庭,鹿泉市高新区昌盛大街108号,114.369736000000003,38.066879000000000,311,住宅区,2,2,小区
235,B2094750D569AAFF4993,唐宁官邸,老动物园(苑西街)西侧,114.413115000000005,38.034906999999997,311,住宅区,0,0,小区
236,B2094750D569AAF94192,锦绣山城,石家庄山前大道,114.383139999999997,38.034300999999999,311,住宅区,1,1,小区
237,B2094750D569AAF44198,方盛园,新华西路与西三环路交叉口,114.349980000000002,38.069260999999997,311,住宅区,0,0,小区
238,B2094750D569AAF54399,龙泉盛景,槐安西路与获铜路交叉口路南,114.389741999999998,38.023879999999998,311,住宅区,0,0,小区
239,B2094750D56AA3FC499C,西山岭秀,桥西区上庄镇,114.393041999999994,38.035325000000000,311,住宅区,0,0,小区
240,B2094750D56AA3FD4899,西山绿岛,中山路与获铜路交叉口东北(上庄),114.382266999999999,38.032949000000002,311,住宅区,5,4,小区
241,B2094750D56AA3FE499C,绿荫锦江,中山西路一路车终点站(西兴超市)西行100米,114.408580999999998,38.040691000000002,311,住宅区,10,6,小区
242,B2094750D56BA2F44699,军城港湾,新华路与西三环交口西南角,114.367332000000005,38.060256000000003,311,住宅区,3,2,小区
243,B2094753DA6EA3F4439E,美达西山御园,石家庄市鹿泉经济技术开发区,114.348968999999997,38.049154000000001,311,住宅区,0,0,小区
244,B2094753DA6EA3F4439C,吉恒园,吉恒街8号,114.406953999999999,38.037427999999998,311,住宅区,2,1,小区
245,B2094753DA6EA3F44699,置嘉公寓,新华西路与西三环交叉口,114.369906999999998,38.063465999999998,311,住宅区,0,0,小区
246,B2094753DA6EA3F4469F,香堤名筑,工农路与院西路交口,114.412469000000002,38.033067000000003,311,住宅区,0,0,小区
247,B2094753DA6EA3F54292,安联朗润园,北方大学园区内,114.383340000000004,38.037241999999999,311,住宅区,1,0,小区
248,B2094753DA6EA2FC479D,静心园,石铜路与三环交叉口,114.425290000000004,37.992306999999997,311,住宅区,0,0,小区
249,B2094753DA6EA2FD419E,翰林雅筑,建通街与仓丰路交叉口南行200米路东,114.409733000000003,37.984256999999999,311,住宅区,0,0,小区
250,B2094753DA6EA2FD419D,苑西小区,动物园西侧,114.412951000000007,38.029941000000001,311,住宅区,0,0,小区
251,B2094753DA6EA2FE409A,秀水丽城,上庄镇台头村,114.397780999999995,38.015487999999998,311,住宅区,0,0,小区
252,B2094753DA6EA2FF4798,龙泉西区,槐安路与三环交叉口,114.377932999999999,38.005935999999998,311,住宅区,1,1,小区
253,B2094753DA6EA2FF499A,浪琴湾,西三环边上石获南路,114.375443000000004,38.062486999999997,311,住宅区,0,0,小区
254,B2094753DA6EA2F94199,金虹花园,中山西路816号,114.406814999999995,38.039642000000001,311,住宅区,0,0,小区
255,B2094753DA6EA2FA449D,盛泽果岭湾,新华路与西三环交汇处,114.367975999999999,38.060223000000001,311,住宅区,1,1,小区
256,B2094753DA6EA2FA4599,易城雅居,红旗大街寺家庄村,114.364842999999993,38.044609999999999,311,住宅区,0,0,小区
257,B2094753DA6EA2F5449D,丽秀园,中山路与西三环交叉口上庄镇政府对面,114.392953000000006,38.040554000000000,311,住宅区,0,0,小区
258,B2094753DA6EA2F54893,汀香十里,海山大街附近,114.308474000000004,38.078501000000003,311,住宅区,0,0,小区
259,B2094753DA6EA1FC439F,安年颐园,中山路西延线联合大学城附近,114.381967000000003,38.036735000000000,311,住宅区,0,0,小区
260,B2094753DA6EA1FC4392,汇鑫小区,石炼佳园南侧工商银行对面,114.318000999999995,38.075915999999999,311,住宅区,0,0,小区
261,B2094753DA6EA1FD4392,西锦小区,中营街1号,114.402694999999994,38.045675000000003,311,住宅区,1,1,小区
262,B2094753DA6EA1FF439D,安联星朗,联合大学城附近,114.382653000000005,38.037123999999999,311,住宅区,0,0,小区
263,B2094753DA6EA1FF4799,依山花园,红旗大街与仓安路交叉口,114.422436000000005,37.988553000000003,311,住宅区,0,0,小区
264,B2094753DA6EA1F8449C,丽馨园,中山西路上庄镇政府西侧,114.377309999999994,38.036769000000000,311,住宅区,0,0,小区
265,B2094753DA6EA1F8469F,丽景园,中山西路上庄段,114.380893999999998,38.036414000000001,311,住宅区,0,0,小区
266,B2094752D56CA6FF449A,蓝湾半岛,鹿泉市获鹿镇六街,114.320725999999993,38.078366000000003,311,住宅区,0,0,小区
267,B2094750D56BA3FF469C,绿墅蓝山(云台),石家庄市槐安路与山前大道交汇处北行800米,114.331969999999998,38.039439000000002,311,住宅区,0,0,小区
268,B2094750D56BA1FF4693,百盛郁金香,中山西路北国超市西兴店西行500米,114.401407000000006,38.038525999999997,311,住宅区,0,0,小区
269,B2094750D56BA5FB499A,何东比邻居,鹿泉市新华路与西三环交汇处西行1500米路北,114.335106999999994,38.078145999999997,311,住宅区,0,0,小区
270,B2094750D56BA4FC449B,中山凯旋门,桥西中山西路与兴华街交叉口南行200米,114.386011999999994,38.035594000000003,311,住宅区,202,6,小区
271,B2094750D56BAAFD489A,香醍溪岸,槐安路西沿线至山前大道龙泉寺对面,114.344931000000003,38.021016000000003,311,住宅区,0,0,小区
272,B2094750D56BAAFF489C,西山一号,鹿泉山前大道与龙泉寺交口南行2公里,114.322872000000004,38.043157000000001,311,住宅区,1,1,小区
273,B2094750D564A3FF489C,西兴花园,中山西路与长兴街交口北行400米路东,114.408530999999996,38.042954000000002,311,住宅区,0,0,小区
274,B2094750D564A3F9469F,裕西华府,中山西路772号,114.409775999999994,38.039167999999997,311,住宅区,0,0,小区
275,B2094750D564A6FD439D,龙泉凯旋,鹿泉市中山西路上庄镇南(槐安西路与232高速交叉口南行2公里),114.376259000000005,38.013205999999997,311,住宅区,0,0,小区
276,B2094750D564A6FA439D,庄辰丽景苑,工农路与苑东街交口西行三百米路南(裕西公园西南),114.415032999999994,38.031174000000000,311,住宅区,0,0,小区
277,B2094750D564A6FB449C,滨湖颐园,鹿泉市中山路与西三环交叉口北行至国宾路西行500米路北,114.375485999999995,38.045319999999997,311,住宅区,1,0,小区
278,B2094750D564A4FB459B,江水西岸,石家庄西三环翠屏路交口西行200米路北,114.388617999999994,38.045386999999998,311,住宅区,0,0,小区
279,B2094750D564ABFE409C,恒大金碧天下,石家庄市槐安西路西沿线与青银高速交汇处西南方,114.341412000000005,38.015911000000003,311,住宅区,3,2,小区
280,B2094750D564ABF94099,欧景城,晋州商务宾馆北行50米路东,115.067246999999995,38.023325000000000,311,住宅区,1,0,小区
281,B2094750D26FA2FD409C,朝阳小区,晋州市朝阳小区,115.063552000000001,38.033965999999999,311,住宅区,150,40,小区
282,B2094757D56FA6FA419D,龙头花园,中国河北省晋州市,115.060627710000006,38.036944720000001,311,住宅区,254,80,小区
283,B2094757D56FA6FD4993,朝阳馨苑(朝阳小区社区卫生服务站西),中国河北省晋州市,115.060910100000001,38.036447480000000,311,住宅区,67,30,小区
284,B2094656D365A6FF439B,富康楼,,115.033060000000006,38.025820000000003,311,住宅区,8,0,小区
285,B2094750D668A3FD439F,石油小区,工业路东边,115.020422999999994,38.017192000000001,311,住宅区,1,0,小区
286,B2094656D364A1F9429D,世纪花园(中兴街),,115.061790000000002,38.024380000000001,311,住宅区,80,38,小区
287,B2094656D365A4F4449A,田家庄新区,天苑小区西邻,114.442380000000000,38.099842000000002,311,住宅区,88,14,小区
288,B2094750D564A5FC4792,上水园商铺,新华友谊北大街与丰产路交叉口西北角,114.455130999999994,38.120688000000001,311,住宅区,0,0,小区
289,B2094750D56BA5F84298,农耕时代,友谊北大街与学府路交叉口西行200米路北,114.468440999999999,38.145898000000003,311,住宅区,1,0,小区
290,B2094656D365A4F5459F,纳帕溪谷,石清路,114.430629999999994,38.123539999999998,311,住宅区,513,250,小区
291,B2094757DA6EA6FB479E,绿源小区,桥东区学府路,114.495563507078998,38.127400036836796,311,住宅区,192,64,小区
292,B2094757D56FA6FC419C,杜北小区,北二环民心河北侧,114.440967610000001,38.117821720000002,311,住宅区,191,66,小区
293,B2094757D56FA1FB489B,美景天地,新华友谊大街东，南水北调南，西营村北,114.463247800000005,38.139247779999998,311,住宅区,20,11,小区
294,B2094656D365A7FD449D,东柏棠康居家园,,114.540400000000005,38.164790000000004,311,住宅区,17,2,小区
295,B2094750DB6CA1F8409A,原河名墅,中华北大街与翠屏西路交口东南角,114.473101179699796,38.116039021911469,311,住宅区,172,96,小区
296,B2094750D564A4FE4698,河心岛,正定中华大街胜利大街与滹沱河交汇处,114.522514000000001,38.137526999999999,311,住宅区,69,59,小区
297,B2094752D569A3FF4893,河心岛别墅,新华区中华大街、胜利大街与滹沱河交汇处,114.508339000000007,38.150243000000003,311,住宅区,12,10,小区
298,B209475DDB65A4FF429D,南海佳园,石铜路与南二环交口,114.431920000000005,38.134050000000002,311,住宅区,0,0,小区
299,B2094750D564A1F94099,康太家园,新华区友谊大街与古城西路交口西南角,114.453635000000006,38.102818999999997,311,住宅区,0,0,小区
300,B209475DD768A1FC4299,泊岸星城,车站西街与曙光路交口北行800米路西,114.549250779999994,38.170227590000003,311,住宅区,0,0,小区
301,B209475DD768A0FD489A,玉琥明珠苑,中华北大街高速收费站西南角,114.519295639999996,38.192239809999997,311,住宅区,0,0,小区
302,B209475DD768A0F54693,怡荷园,中华北大街曙光路北行1000米路西,114.512826000000004,38.191537599999997,311,住宅区,0,0,小区
303,B209475DD768ABFD429E,东岸尚园,石家庄市新华区中华北大街与太平河交口,114.476551999999998,38.106229999999996,311,住宅区,1,1,小区
304,B2094750D56BA3FB499F,南海佳园花溪别墅,新华区石闫公路杜北以西,114.432907000000000,38.136446999999997,311,住宅区,0,0,小区
305,B2094753DA6FA2FB469E,南高基小区,中华北大街与北三环交叉口,114.470887000000005,38.116630000000001,311,住宅区,3,2,小区
306,B2094750D56AA3FE4693,成果社区,石清路毗卢寺对过,114.424666999999999,38.125374000000001,311,住宅区,0,0,小区
307,B2094750D56BA0F9409A,壹江城,恒山路与107国道交汇处西行800米路南斜角头村改造,114.535088999999999,38.154200000000003,311,住宅区,5,1,小区
308,B2094750D56BABF9419D,四季春城,新华石闫公路杜北以西,114.443034999999995,38.136311999999997,311,住宅区,12,10,小区
309,B2094750D564A6FE429D,丽都河畔,友谊北大街与古城西路交叉口东南角,114.455824000000007,38.101367000000003,311,住宅区,2,1,小区
310,B2094753DA6EA2F8439E,一街新村,北村宾馆向西,114.468783999999999,38.107328000000003,311,住宅区,0,0,小区
311,B2094753DA6EA1FE4799,梦园小区,前杜北大街9号,114.434687999999994,38.130336999999997,311,住宅区,0,0,小区
312,B2094752D56CA6FA4398,天丽花园,新华区中华北大街与翠屏路交口路西,114.473763000000005,38.118740000000003,311,住宅区,1,1,小区
313,B2094752D56CA4FA4899,誉宏乾院,中华北大街与古城西路交口北行200米路西,114.473006999999996,38.104927000000004,311,住宅区,0,0,小区
314,B2094752D56CABFC4393,平安小镇,正定新区中华大街北沿线西行2公里平安屯村,114.470673000000005,38.196640000000002,311,住宅区,0,0,小区
315,B2094750D56BAAFA4599,奥翔园,友谊大街与古城西路交口西南角,114.453548999999995,38.102009000000002,311,住宅区,0,0,小区
316,B2094750D564A7FC4998,紫金蓝湾,中华北大街与滹沱河北岸交口东北角,114.510240999999994,38.172319000000002,311,住宅区,0,0,小区
317,B2094750D564A6FD4593,鸿名华府,翟营大街与跃进路交叉口西南角,114.523887999999999,38.138742000000001,311,住宅区,0,0,小区
318,B2094750D564A6FE4598,江南鸿郡,中华北大街北沿线滹沱河岸北,114.510154999999997,38.190030000000000,311,住宅区,0,0,小区
319,B2094750D564ABFF439F,金筑香水岸,石家庄新华石清路与杜北大街交叉口西北角,114.437171000000006,38.116652000000002,311,住宅区,0,0,小区
320,B2094750D564ABF8419A,汇君城,石清路以西，景源街以东，石环路以南，武警支队以北,114.439386999999996,38.100675000000003,311,住宅区,3,3,小区
321,B2094750D564ABF94698,西原泓郡,元氏常山路与向阳街交口南行80米路东,114.510497999999998,38.164794999999998,311,住宅区,0,0,小区
322,B2094750D564A4F54799,龙宫花苑,正定新区藁城市机场路和正无路交叉口北行500米路东,114.703290999999993,38.281312999999997,311,住宅区,0,0,小区
323,B209475DD768A5FA429A,金鱼家园,赵县新商业中心,114.776229999999998,37.757143999999997,311,住宅区,0,0,小区
324,B209475DD768A4FE479E,福美公馆,赵县柏林大街与李春大道交叉口西北角,114.783568000000002,37.765965000000001,311,住宅区,1,1,小区
325,B2094656D365A6FA449D,宋营花园新村,秦岭大街与湘江道交叉口,114.630570000000006,38.030110000000001,311,住宅区,86,18,小区
326,B2094656D06CA2FA4598,东仰陵小区,,114.609170000000006,38.009749999999997,311,住宅区,148,54,小区
327,B2094757D56FA2F4469D,苹果城,中国河北省石家庄市区,114.606901859999994,38.032407229999997,311,住宅区,91,46,小区
328,B2094656D06CA1FD439D,石炼一区,,114.691580000000002,37.990330000000000,311,住宅区,63,22,小区
